Ship_Name,Mnemonic_All,Mnemonic_Fleet,Mnemonic_Ship,Dept_Name,Trap_Type,Deck_No,Area,Location,Location_Trap,Count_Type
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Dry Store,Left-Hand Rear Corner (DKA P2),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Dry Store,Right-Hand Rear Corner (DKA P3),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Bonded Store,Main Door LHS (Pallet),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Store Corridor,Air Conditioner (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Store Corridor,Fire Hose A.1.13,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Store Corridor,Vegetable Cold Room LHS,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Store Corridor,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Soda Store,Entrance,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,a,Main Provision Area,Consumable Locker,Entrance,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,b,Lower Provision Area,Dry Store,Main Door RHS (Condiment),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,b,Lower Provision Area,Dry Store,Right-Hand Rear Corner (Asian Rack),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,b,Lower Provision Area,Dry Store,Left-Hand Rear Corner (Pre-Gel Rack),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,b,Lower Provision Area,Dry Store,Right-Hand Rear (Spices Rack),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,b,Lower Provision Area,Loading Area,Water Fountain RHS,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Provisions,S,b,Lower Provision Area,Loading Area,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,9,Crew Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,S,9,Crew Bar,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,7,Explorer Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,SS,7,Explorer Bar,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,7,Aquavit Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,7,Aquavit Bar,Pantry,Fridge (Natura - Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,7,Aquavit Bar,Pantry,Clean Rack,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,7,Pool Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,S,7,Pool Bar,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,7,Winter Garden Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,S,7,Winter Garden Bar,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,2,Theatre Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,2,Theatre Bar,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,2,Torshavn Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,2,Torshavn Bar,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,2,Restaurant Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,1,Living Room,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,SS,1,Living Room,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,1,Wine Cellar,Bar Counter,Fridge 040371 (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Bars,M,a,Recreation Bar,Pantry,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Restaurant,M,7,World Café,Coffee Pantry AFT,Fridge 71452 (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Restaurant,SS,2,Pantry,General Area,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Restaurant,M,2,Pantry,General Area,Coffee Station (Chiller # 1 - T/S)  ,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Restaurant,M,2,Pantry,General Area,Toaster Fridge 21283 (Tech Space),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Recycling_Centre,SS,a,Main Garbage Room,Processing Area,Electric Box XE 568 B,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Recycling_Centre,SS,a,Main Garbage Room,Processing Area,Densifier (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Recycling_Centre,SS,a,Main Garbage Room,Processing Area,Compactor (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Recycling_Centre,SS,a,Main Garbage Room,Processing Area,Glass Crusher (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Recycling_Centre,SS,a,Main Garbage Room,Processing Area,Shredder (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Recycling_Centre,SS,a,Main Garbage Room,Processing Area,Cleaning Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,8,Housekeeping Pantry,Pantry FWD (FSD 8.4.03),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,6,Housekeeping Pantries,Pantry FWD (FSD 6.4.03),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,6,Housekeeping Pantries,Pantry AFT (FSD 6.1.07),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,5,Housekeeping Pantries,Pantry FWD (FSD 5.4.02),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,5,Housekeeping Pantries,Pantry AFT (FSD 5.1.04),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,4,Housekeeping Pantries,Pantry FWD (FSD 4.4.03),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,4,Housekeeping Pantries,Pantry AFT (FSD 4.4.04),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,3,Housekeeping Pantries,Pantry FWD (FSD 3.4.02),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Housekeeping,M,3,Housekeeping Pantries,Pantry AFT (FSD 3.1.01),Cleaning Material Locker,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Dryer Area,Dryer No. 1 (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Dryer Area,Dryer No. 4 (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Dryer Area,Hand Wash Basin,QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Mangler Area,Mangler Rear RHS (Red Stop),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Mangler Area,Mangler Front RHS (Panel),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Washing Machine Area,Washing Machine No. 1 (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Washing Machine Area,Washing Machine No. 4 (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Pressing Room,Press 1 & 2 (Between),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Pressing Room,Hand Iron Station (Rear),QRC
Viking Sea,VOCX-SEAX,VOCX,SEAX,Laundry,SS,b,Main Laundry,Pressing Room,Hot Plate Stn 6 & 5 (Between),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,Pool Grill,Grill Area,Fridge 71123 (Salamander T/S),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,Pool Grill,Grill Area,Fridge 72211 (Service Line T/S),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,7,Pool Grill,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,Mamsen Galley,Service Line,Fridge 74255B (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,Mamsen Galley,Cold Counter,Fridge 74159 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,7,Mamsen Galley,Cold Counter,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,7,Mamsen Galley,Cold Counter,Fridge 74153,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,7,World Cafe Galley,Pot Wash,Clean Pot Rack,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,7,World Cafe Galley,Pot Wash,Clean Plate Rack,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Galley,Fridge WC-2 71344 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Galley,Service Line (Carving - T/Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Gelato,Fridge  (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Gelato,Fridge WC-5 71654B (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Sushi PORT,Fridge 71207B (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Pizza STBD,Fridge 71604A (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Cold Pantry STBD,Fridge 71257A (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,7,World Cafe Galley,Cold Pantry STBD,Fridge 71257B (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,2,Cold Pantry,Pantry,Fridge 21225A-RP-3,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Main Galley,Service Line,Fridge HS-2 11157 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Main Galley,Service Line,Fridge 11196 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,S,1,Main Galley,Service Line,Working Table,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Main Galley,Hot Galley,Fridge 11232-HS-8 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Main Galley,Hot Galley,Fridge 11160 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Hot Galley,Freezer 11208-FR2-HS-2,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Main Galley,Roast Section,Fridge 11132-FR2-HS-3 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Pot Wash,Dirty Counter,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Pot Wash,Equipment Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Chef Table Galley,Alcohol Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Chef Table Galley,Clean Equipment Locker (TV),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Pastry,Counter 1106-P5-2 (Microwave) ,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Pot Wash,Clean Rack,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Hot Galley,Counter 11049-HS-5,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Main Galley,Hot Galley,Counter (Salamander),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Hot Galley,Fridge 11459-MF-5 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Hot Galley,Fridge 11483D SVC Line (T/S),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Pastry,Fridge BC-4 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Pastry,Fridge #3 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Manfredi Galley,Dish Wash,Clean Rack MID,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Manfredi Galley,Dish Wash,Dry Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Manfredi Galley,Pastry,Locker MID,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,1,Manfredi Galley,Bakery,Oven (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Bakery,Fridge #5 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Pastry,Fridge #4 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Cold Pantry,Fridge #2 11911 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Cold Pantry,Fridge #4 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Cold Pantry,Fridge 11840-CS-4 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,1,Manfredi Galley,Cold Pantry,Fridge 11847 (Mixer - T/Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,a,Preparation Room,Butchers,Butchers Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,a,Preparation Room,Butchers,Fridge A-1416 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,a,Preparation Room,Fish Preparation,Working Table LHS,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,a,Preparation Room,Sanitising Sinks,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,a,Preparation Room,Vegetable Preparation,Fridge A16225 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,a,Crew Mess,Dish Wash,Clean Plate Rack,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,SS,a,Crew Galley,Pot Wash,Clean Pot Wash Shelf,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,a,Crew Galley,Hot Section,Fridge 11166 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,a,Crew Galley,Hot Section,Fridge A-1902 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,a,Crew Galley,Cold Pantry,Fridge CS-5 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,a,Mamsens,Service Line,Fridge M-1 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Galley,M,a,Mamsens,Service Line,Vitrine  (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Messes,M,a,Crew Mess,Service Line (Cold),Fridge C/M-4 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Messes,M,a,Crew Mess,Service Line (Cold),Counter Coffee (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Messes,M,a,Crew Mess,Service Line (Hot),Fridge A1754R (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Messes,M,a,Officers Mess,Service Line (Hot),Fridge A2214 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Messes,M,a,Officers Mess,Service Line (Cold),Fridge A2103F (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Messes,SS,a,Officers Mess,Plate Scrape Area,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Provision Loading Area,Shell Door STBD RHS,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Provision Loading Area,Electric Box YM/695,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Provision Loading Area,Electric Brown Pipe AP/435VD,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Provision Loading Area,Water Fountain,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Provision Loading Area,Shell Door PORT LHS,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Provision Loading Area,Blue Ball Valve RHS (Prep A.1.41),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Dry Store,Main Door LHS (DKA P1),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Dry Store,Left-Hand Rear Corner (DKA P2),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Dry Store,Right-Hand Rear Corner (DKA P3),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Bonded Store,Main Door LHS (Pallet),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Store Corridor,Air Conditioner (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Store Corridor,Fire Hose A.1.13,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Store Corridor,Vegetable Cold Room LHS,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,a,Upper Provision Area,Store Corridor,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,b,Lower Provision Area,Dry Store,Main Door RHS (Condiment),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,b,Lower Provision Area,Dry Store,Right-Hand Rear Corner (Asian),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,b,Lower Provision Area,Dry Store,Left-Hand Rear Corner (Pre-Gel),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,b,Lower Provision Area,Dry Store,Right-Hand Rear Rack (Spices),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,b,Lower Provision Area,Loading Area,Water Fountain RHS,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Provisions,S,b,Lower Provision Area,Loading Area,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,9,Crew Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,S,9,Crew Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,7,Explorer Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,S,7,Explorer Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,7,Aquavit Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,7,Aquavit Bar,Pantry,Compressor (Vitality),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,SS,7,Aquavit Bar,Pantry,Clean Rack,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,7,Pool Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,S,7,Pool Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,7,Winter Garden Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,S,7,Winter Garden Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,2,Theatre Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,2,Theatre Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,2,Torshavn Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,2,Torshavn Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,2,Restaurant Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,2,Restaurant Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,1,Living Room,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,1,Living Room,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,1,Living Room,Wine Cellar,Fridge 040371 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,a,Recreation Bar,Bar Counter,Speed Rack (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Bars,M,a,Recreation Bar,Pantry,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Restaurant,M,7,World Café,Coffee Pantry AFT,Fridge 71452 (Tech Space),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Restaurant,SS,2,Pantry,Service Area,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Restaurant,M,2,Pantry,Service Area,Coffee Station (Chiller #1 - T/S)  ,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Restaurant,M,2,Pantry,Service Area,Fridge 21283 (Toaster - T/S),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Recycling_Centre,SS,a,Main Garbage Room,Waste Processing Area,Electric Box XE 568 B,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Recycling_Centre,SS,a,Main Garbage Room,Waste Processing Area,Densifier (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Recycling_Centre,SS,a,Main Garbage Room,Waste Processing Area,Compactor (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Recycling_Centre,SS,a,Main Garbage Room,Waste Processing Area,Glass Crusher (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Recycling_Centre,SS,a,Main Garbage Room,Waste Processing Area,Shredder (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Recycling_Centre,SS,a,Main Garbage Room,Waste Processing Area,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,8,Housekeeping Pantry,Pantry 8.4.03 FWD,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,6,Housekeeping Pantries,Pantry 6.4.03 FWD,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,6,Housekeeping Pantries,Pantry 6.1.07 AFT,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,5,Housekeeping Pantries,Pantry 5.4.02 FWD,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,5,Housekeeping Pantries,Pantry AFT (Cabin 50015),Storage Locker ,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,4,Housekeeping Pantries,Pantry 4.4.03 FWD,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,4,Housekeeping Pantries,Pantry AFT (Cabin 40017),Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,3,Housekeeping Pantries,Pantry 3.4.02 FWD,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Housekeeping,M,3,Housekeeping Pantries,Pantry 3.1.01 AFT,Cleaning Locker,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Drying Area,Dryer No. 1 (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Drying Area,Dryer No. 4 (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Drying Area,Hand Wash Basin,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Flat Iron Area,Mangler Rear RHS (Red Stop),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Flat Iron Area,Mangler Front RHS (Panel),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Washing Area,Washing Machine No. 1 (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Washing Area,Washing Machine No. 4 (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,S,b,Main Laundry,Linen Store,Linen Rack MID,QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Pressing Room,Press 1 & 2 (Between),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Pressing Room,Hand Iron Station (Rear),QRC
Viking Sky,VOCX-SKYX,VOCX,SKYX,Laundry,SS,b,Main Laundry,Pressing Room,Hot Plate Stn 6 & 5 (Between),QRC
Viking Star,VOCX-STAR,VOCX,STAR,Galley,M,7,Upper Galleys,Pool Grill,Fridge 71123 (Salamander) ,QRC
